Index,gain_kr,gain_ks,gain_to,gain_na,gain_ca,APD90,APD60,APD40,APA,TRI60,TRI40,EAD,90PERCENT,90to90,Alternan,Pro-Arrhythmic
675,0.43685221299895644,1,1,3.5711994938664966,1,391.8115253227297,326.1849148760084,194.931381031638,145.94105412741527,-0.9423754363394191,-0.7122280072414201,,-76.02389235419909,392.6303517478518,False,False
676,2.479234265018048,1,1,2.542347973285704,1,161.44270217610756,139.01093023765134,115.30136112624314,140.6265441975548,-1.8541820914219065,-1.7333655389722744,,-76.40904022196929,162.34812264546053,False,False
677,1.1450494646060931,1,1,0.08507501928441646,1,240.42566448973957,212.56298919027904,180.57303706742823,112.660157683263,-1.2341048998541262,-1.0576548062686624,,-79.22965281250518,260.8049115574104,False,False
678,12.211892902243587,1,1,1.0804507834843915,1,56.91440521844197,48.053105563391,40.895840048848186,126.47767531493272,-4.016889836003522,-3.921056980417621,,-77.6856350992451,58.08565378142521,False,False
679,1.0112569857068616,1,1,3.9677385607099156,1,267.51273182127625,222.90376642066985,158.49023976025637,147.40681962633838,-1.115274925897623,-0.9276828135241055,,-75.79856721436047,268.2959898322588,False,False
680,1.3460625244744586,1,1,0.5376652036067394,1,234.93219857406802,209.51104812516132,182.26333279005485,112.61320391260757,-1.3093239959164975,-1.264058885706419,,-79.28352274250354,237.50420663156547,False,False
681,1.7780984232751846,1,1,0.30560971756250416,1,183.2138514967519,161.1357172349235,141.5909914377262,111.3816434539258,-1.5353044112431957,-1.3836467561192054,,-79.39196289475807,204.1089923818945,False,False
682,3.604289450525877,1,1,3.0398759362209855,1,125.52002033457393,108.36270009027794,90.7024361754302,143.75297056531977,-2.486493360588534,-2.2683865701602755,,-76.05573676441811,126.37529807630926,False,False
683,0.42001005634194394,1,1,4.108008212354002,1,397.6854973945883,329.4515195938875,191.14899783144938,148.0730614898675,-0.7925542099476685,-0.5600054796809053,,-75.81636836646332,398.4698418286862,False,False
684,0.8764027589631342,1,1,8.550632628279159,1,285.37402073689736,228.08313033159357,137.58969511988107,157.25396538895177,-0.9432546413730575,-0.6315059883065874,,-74.8274875402109,286.05808019742835,False,False
685,1.9421804815420105,1,1,0.6173864598653325,1,191.01490868692053,170.3128376461682,151.2018670035759,114.87258289634411,-1.6059862010990806,-1.5006927988558072,,-79.02120282067655,192.6349483373342,False,False
686,1.8348687478529413,1,1,1.676698147392168,1,195.17251720960485,169.16245131392498,141.56071758881444,133.55190938922527,-1.5368027497024908,-1.358062894008287,,-77.14202214286573,196.21605060849106,False,False
687,1.9590838505700217,1,1,0.5533528715788651,1,190.02542569680372,169.36637835216243,150.2754060604493,113.01697003124204,-1.6244234401220667,-1.5316598792543756,,-79.20129697160934,192.1840496949735,False,False
688,0.45782441728998174,1,1,1.6497489100240919,1,387.4698179794941,334.29590632778127,229.76665433577728,133.35845209231806,-0.8753459885560427,-0.6318704776372657,,-77.28728759369695,388.5360501172254,False,False
689,7.259256757476374,1,1,0.6517419458388284,1,79.69353080901783,69.75381670624483,62.27209791721543,116.38171728501021,-3.3910443565745965,-3.3353777734546437,,-78.73803855011953,81.16871129733045,False,False
690,0.8519448430322485,1,1,0.1445197871470275,1,278.3510181387537,247.69799469551072,206.01845498324838,112.44420700313293,-1.1066320711241624,-1.0143146409842123,,-79.33396257352575,302.8436908192816,False,False
691,6.5216696906477845,1,1,0.4544589778114396,1,83.44709784042789,73.23132498579798,66.110579829372,111.32072978656572,-3.1685229237255763,-3.158225150881482,,-79.25203520971223,87.47084914869629,False,False
692,0.3678360840665229,1,1,11.625091318067845,1,415.291476752318,323.91180411860114,147.73703714716248,159.95294271081173,-0.47133870597745414,-0.37043055136882697,,-74.63913461566626,415.97618545615114,False,False
693,0.21629364328675035,1,1,0.8279924655541837,1,500.1842185030109,451.4317978011095,327.68289541301783,120.69668537706127,-0.8580728889154193,-0.7254249504336695,,-78.64800593803147,501.51003341248725,False,False
694,0.8002388202805387,1,1,1.3586627965415974,1,304.28732737211976,263.56638358108466,204.4784662196762,129.80565527982432,-1.0442031116589787,-0.8505273190208281,,-77.59405069759305,305.4016826924053,False,False
695,6.7904204966965755,1,1,5.180525454818334,1,80.55898381833686,67.09529609244782,52.78264063358074,152.6939338569705,-3.4163686968007014,-3.215062344953284,,-75.11340943201907,81.24631834792672,False,False
696,0.8034756949610727,1,1,0.3124527588985415,1,284.9441146799945,254.243595085165,211.49856141937198,112.13968738566618,-1.1056222621007952,-0.9510426982515551,,-79.39799211311903,310.4157404472935,False,False
697,1.8284801901799828,1,1,4.6204277377754295,1,193.1751972330385,162.58536410867237,123.09377196093556,149.7874601257296,-1.580196806201545,-1.3849321435943476,,-75.51679197603875,193.9195727884653,False,False
698,3.7571418301951818,1,1,1.3030660106389527,1,123.55836620135233,108.0571998123196,94.53355629130965,129.31413938475092,-2.5297254693971793,-2.396878305227608,,-77.50489103813743,124.68304921488743,False,False
699,0.17589763220186644,1,1,14.34826667403403,1,518.3698890623054,410.00516406452516,151.63954698847374,161.5591677118784,-0.5716084360914936,-0.2575192260580808,,-74.56180415438385,519.05462892988,False,False
700,0.10541676788457542,1,1,0.4824728571908673,1,559.4052756673773,515.023352707969,411.0868913127342,113.5275174870179,-0.9232460657118645,-0.8072976593997354,,-79.43316216279992,586.8720889245742,False,False
701,1.885102184850245,1,1,0.8520274427807981,1,193.79588029603474,171.1479163491167,148.96976711490424,120.94804753966105,-1.5554700199520894,-1.4076696436994642,,-78.4071716468899,195.09909039892955,False,False
702,0.5060483124532864,1,1,8.233931585539352,1,366.87104579317383,290.10375271592056,152.18059056601487,156.9649147566504,-0.7850194355550407,-0.470523824082813,,-74.9057624534427,367.55569528386695,False,False
703,7.3129981771143,1,1,0.06675737127517974,1,68.0795802983921,58.46358201740077,51.65148004743969,110.78936528876787,-3.4297549323318983,-3.3923306503446646,,-79.27067018744154,85.0812028038199,False,False
704,0.7245844458076639,1,1,2.2517900102016903,1,316.730739596067,268.6215871901368,191.64951616997132,138.55604735888727,-0.8856224853600752,-0.6415210704511306,,-76.71762354486546,317.6603191914619,False,False
705,1.32897346693594,1,1,0.26618144212856915,1,217.803979809687,191.84530365240062,165.58494585682638,111.73102573662021,-1.3430804539717038,-1.2131543206195134,,-79.38387260800376,240.64589645911474,False,False
